,age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,pred_outcome
7982,35,0.003918908,desktop,M,0,46627,1,2,1,1
7983,22,0.0042701729999999995,desktop,F,0,30447,2,3,1,1
7984,50,0.004348613,laptop,M,1,63468,2,3,4,0
7985,34,0.004194666,laptop,M,0,42137,1,2,9,0
7986,60,0.007033348000000001,iPhone,F,1,62406,1,1,21,1
7987,46,0.004006597,Android,M,1,80109,1,2,7,1
7988,42,0.006414746999999999,iPhone,F,1,71104,1,1,4,1
7989,47,0.005962938,iPhone,M,1,57718,2,3,1,0
7990,34,0.003969992,desktop,M,0,54198,1,3,7,0
7991,37,0.00408562,laptop,M,1,38977,1,2,6,0
7992,47,0.004448259,desktop,M,0,48361,1,1,6,1
7993,22,0.004768009,laptop,F,0,53071,2,2,0,0
7994,31,0.005000952,Android,F,0,66336,2,3,3,0
7995,58,0.004499893,other,M,0,95344,2,1,21,0
7996,35,0.004134709,desktop,M,0,48553,2,2,5,0
7997,20,0.004242971,laptop,F,0,59290,1,1,0,0
7998,31,0.0037539609999999997,desktop,M,0,61975,2,1,0,1
7999,36,0.005205867,laptop,F,1,47757,1,2,0,0
8000,20,0.0041171409999999995,other,M,0,34228,1,1,0,1
8001,24,0.00454292,other,F,0,48052,1,1,3,0
8002,48,0.003719772,desktop,M,0,62517,2,2,14,0
8003,35,0.003881126,desktop,M,0,61942,1,1,3,1
8004,53,0.00470844,desktop,F,0,84425,2,2,8,0
8005,45,0.004459563,laptop,F,0,65418,1,1,3,0
8006,23,0.00637005,iPhone,F,0,47327,1,1,1,1
8007,54,0.0043242409999999995,other,M,1,84693,1,3,17,0
8008,29,0.005172824,Android,F,1,34109,2,2,6,0
8009,38,0.00428432,other,M,1,50127,2,1,9,0
8010,58,0.004773968,desktop,F,0,72877,1,2,13,0
8011,44,0.004447401,desktop,F,0,63909,2,1,0,0
8013,58,0.004080657,laptop,M,0,84817,1,3,15,0
8014,33,0.004640312,other,F,0,43417,1,2,3,0
8015,31,0.004919557,desktop,F,0,47248,2,1,1,0
8016,23,0.003501343,laptop,M,0,60320,2,3,2,0
8017,35,0.003386927,desktop,M,0,71644,2,1,4,1
8018,59,0.0055884409999999995,other,F,0,64568,2,3,10,0
8019,53,0.005377988,Android,F,0,80901,1,1,7,0
8020,25,0.005006845,other,F,1,53702,1,1,1,0
8021,35,0.003856972,Android,M,1,72297,2,1,2,1
8022,45,0.0046439459999999995,other,F,1,71720,1,3,6,0
8023,39,0.0038428579999999998,Android,M,1,40119,2,2,5,1
8024,58,0.004573713,desktop,M,1,71002,2,1,20,1
8025,42,0.00343084,Android,M,0,60787,1,1,8,1
8026,41,0.004499978,Android,F,1,61829,2,2,12,0
8027,54,0.005926225,iPhone,M,1,87646,1,2,15,0
8028,59,0.006100192,iPhone,F,1,98040,1,3,6,0
8029,49,0.003533038,Android,M,0,73754,2,1,0,1
8030,34,0.004996838,other,F,1,58936,1,2,9,0
8031,52,0.004737318,other,F,0,66144,1,1,5,0
8032,47,0.005198135,iPhone,M,0,69682,2,1,12,1
8034,24,0.004101254,Android,M,0,46712,1,3,1,1
8035,32,0.0034652090000000003,laptop,M,0,56543,2,3,4,0
8036,31,0.0037174409999999997,Android,M,0,47101,1,2,2,1
8037,57,0.004508358,laptop,M,0,57061,1,1,20,1
8038,44,0.003512442,other,M,0,63548,1,3,12,0
8039,33,0.0033750629999999998,Android,M,0,43589,1,2,1,1
8040,23,0.004252781,other,F,0,62691,2,1,3,0
8041,19,0.00409656,laptop,M,0,42639,1,3,1,0
8042,20,0.004615378,desktop,F,0,55478,2,2,0,0
8043,20,0.004740005,Android,F,0,41694,1,1,1,1
8044,48,0.005633709000000001,iPhone,M,0,51518,1,3,4,0
8045,40,0.004550244,desktop,F,1,65248,2,2,2,0
8046,32,0.004790832,other,F,0,49448,2,2,0,0
8047,39,0.004370919,desktop,M,1,67713,2,3,10,1
8048,34,0.004166718,laptop,M,1,68785,1,2,1,0
8049,53,0.005036445,Android,F,0,57866,2,1,2,0
8050,56,0.004266893,Android,M,1,61214,2,3,6,1
8051,49,0.005730819,iPhone,M,1,76135,1,1,12,1
8052,60,0.006429046,iPhone,F,1,88438,1,2,13,0
8053,46,0.0049623670000000005,iPhone,M,1,83432,2,2,2,0
8054,54,0.004231127,Android,M,0,67595,1,2,1,0
8055,39,0.0050787440000000005,laptop,F,1,73924,2,1,0,0
8056,28,0.004170825,desktop,M,0,54246,1,2,3,1
8057,28,0.0064598830000000005,iPhone,F,1,64151,2,2,3,0
8058,30,0.0036457770000000002,Android,M,1,31861,1,1,4,1
8059,32,0.004798206,Android,F,0,46891,2,3,3,0
8060,16,0.004935348,laptop,F,0,31862,1,2,0,1
8061,48,0.00648042,iPhone,F,0,72002,1,2,7,0
8062,47,0.003609319,desktop,M,0,73068,2,3,13,0
8063,55,0.005340949,iPhone,M,1,72600,1,2,13,0
8064,53,0.0061679890000000005,iPhone,F,0,66519,1,2,15,0
8065,47,0.0037830059999999998,desktop,M,1,62303,1,2,2,1
8066,20,0.0033767590000000004,desktop,M,0,48725,2,2,1,1
8067,45,0.004321178,other,M,0,52924,1,2,6,0
8068,39,0.005832151999999999,iPhone,M,0,48739,1,3,5,0
8069,55,0.005462981,other,F,1,80108,2,3,3,0
8070,24,0.004722128,Android,F,0,44292,1,1,0,1
8071,34,0.005089944,other,F,0,66795,2,2,9,0
8072,37,0.005251171,desktop,F,1,70550,1,1,6,1
8073,22,0.006540002,iPhone,F,0,26775,1,3,1,0
8074,40,0.004899006,laptop,F,0,60462,1,1,0,0
8075,58,0.0038499709999999998,desktop,M,0,76958,2,2,5,0
8076,56,0.0047847340000000006,laptop,F,1,77337,2,2,8,0
8077,30,0.005247501,iPhone,M,1,35465,1,1,2,1
8078,30,0.005156935,desktop,F,1,35610,2,3,3,0
8079,23,0.005543304000000001,iPhone,M,0,60465,2,3,3,0
8080,60,0.003710062,desktop,M,1,93653,2,2,21,1
8081,32,0.005750828,iPhone,M,1,67059,2,3,7,0
8082,32,0.004595976,other,F,0,34859,2,2,3,0
8083,33,0.003909984,Android,M,1,65119,2,1,6,1
8084,57,0.005148194,other,F,0,64573,2,1,5,0
8085,24,0.0056608000000000006,iPhone,M,1,38350,1,3,0,0
8086,29,0.003451775,laptop,M,1,35800,2,3,6,0
8087,33,0.0052412909999999995,Android,F,1,57625,1,2,3,0
8088,52,0.004545734,laptop,F,1,91617,1,1,7,1
8089,36,0.003941030999999999,laptop,M,0,63435,1,2,1,0
8090,46,0.003476292,other,M,1,55517,1,2,11,0
8091,56,0.005169808,other,F,1,80419,2,1,17,1
8092,60,0.00552503,Android,F,1,75380,1,2,7,0
8093,53,0.0054303780000000005,other,F,1,90415,1,2,15,0
8094,38,0.004649531,laptop,F,1,74422,2,1,6,0
8095,47,0.004109206,Android,M,0,76545,2,2,6,0
8096,38,0.003459663,laptop,M,0,61947,1,3,9,0
8097,25,0.005160038,laptop,F,0,59463,2,2,0,0
8098,26,0.004110083,Android,M,0,42184,1,2,1,1
8099,60,0.003699347,Android,M,1,94802,1,1,8,1
8100,31,0.005089362,other,F,0,37300,1,2,7,0
8101,32,0.004743165,laptop,F,0,40368,2,1,8,0
8102,60,0.004507006,Android,M,0,83640,1,2,9,0
8103,35,0.003500868,other,M,0,74492,2,2,0,0
8104,32,0.003540412,desktop,M,0,57028,1,3,2,0
8105,48,0.004943444,other,F,1,86192,2,3,4,0
8106,50,0.0045715040000000005,Android,F,1,51724,1,2,3,0
8107,35,0.005120731,desktop,F,1,72173,1,2,3,0
8108,32,0.0042446820000000005,Android,M,0,41830,2,2,4,1
8109,33,0.0054393440000000005,iPhone,M,0,39410,2,3,2,0
8110,19,0.004033691,Android,M,1,24437,1,1,0,1
8111,58,0.004951007,Android,F,0,67736,2,2,4,0
8112,58,0.004717345,laptop,F,1,88404,1,1,11,1
8113,47,0.003760983,other,M,1,69958,2,3,15,0
8114,49,0.004342352,other,M,0,75645,2,3,4,0
8115,26,0.003692897,desktop,M,1,27656,2,2,2,1
8116,54,0.005447574,iPhone,M,1,55608,2,3,11,0
8117,20,0.004290075,desktop,F,1,27324,1,1,1,0
8118,35,0.004622157,laptop,F,0,72951,1,2,2,0
8119,49,0.0043995990000000006,Android,M,0,88339,1,2,9,0
8120,34,0.004355549,Android,F,1,61779,1,1,5,1
8121,47,0.0058457019999999995,iPhone,M,0,82008,1,1,15,1
8124,56,0.005321014000000001,desktop,F,0,90389,1,2,14,0
8125,22,0.00670858,iPhone,F,0,24662,1,3,1,0
8126,30,0.004492094,Android,F,1,58051,1,3,1,0
8127,36,0.005297975999999999,laptop,F,1,75289,2,3,6,0
8128,39,0.005106409,Android,F,0,47253,1,2,5,0
8130,35,0.00533262,Android,F,1,53387,2,2,3,0
8131,20,0.0034450220000000003,Android,M,1,21169,2,3,0,1
8132,24,0.004280054,desktop,F,0,39609,1,3,2,0
8133,57,0.004468788,laptop,M,0,89263,2,2,14,0
8134,26,0.004122938,Android,M,0,53227,2,2,4,1
8135,42,0.00442476,Android,F,0,51372,1,2,2,0
8136,46,0.005086332,other,F,1,48108,2,3,2,0
8137,57,0.004629645999999999,Android,F,1,63658,1,2,7,0
8138,45,0.005189111,iPhone,M,0,63835,2,1,10,1
8139,49,0.005752681,iPhone,M,0,80485,1,2,8,0
8140,41,0.0039495829999999996,other,M,1,50524,2,3,5,0
8141,22,0.004662365999999999,desktop,F,1,55495,1,1,3,1
8142,25,0.003526515,laptop,M,1,25843,1,3,3,0
8143,48,0.005184788,desktop,F,1,87696,2,3,7,0
8144,48,0.005104293,other,F,1,55410,1,3,10,0
8145,38,0.004702981,other,F,1,59135,2,2,6,0
8146,34,0.004168379,desktop,M,0,55784,1,3,8,0
8147,18,0.003712548,Android,M,1,48861,2,3,1,1
8148,30,0.0037903109999999998,desktop,M,1,52184,2,3,3,1
8149,43,0.00576639,iPhone,M,1,82093,2,1,3,1
8150,52,0.00435647,laptop,M,0,69219,2,2,8,0
8151,41,0.004465272,desktop,F,0,57047,1,1,4,0
8152,30,0.005581422,iPhone,M,0,41818,2,1,2,1
8153,17,0.00513184,iPhone,M,0,28058,1,2,0,0
8154,20,0.004618223,Android,F,0,48321,1,3,2,0
8155,35,0.00408556,other,M,0,54531,2,1,0,1
8156,26,0.005921986999999999,iPhone,F,1,64103,1,1,0,1
8157,37,0.0034395009999999998,desktop,M,0,72438,2,3,3,0
8158,30,0.003562035,desktop,M,0,65465,2,2,1,0
8159,53,0.0067088469999999996,iPhone,F,1,59552,2,3,18,0
8160,43,0.004495284,desktop,F,1,65798,2,1,2,1
8161,47,0.005036644,desktop,F,1,73817,2,2,7,0
8162,18,0.0038085090000000003,Android,M,1,21644,2,1,1,1
8163,50,0.004787926,other,F,1,81589,2,2,14,0
8164,59,0.005140212,desktop,F,0,73639,2,2,2,0
8165,28,0.004901521,iPhone,M,0,35854,1,3,1,0
8166,46,0.00386427,desktop,M,1,47642,1,3,3,1
8167,19,0.004438578,Android,F,0,21338,1,3,1,1
8168,40,0.004333297,other,M,1,63431,1,3,5,0
8169,55,0.005282261,other,F,1,70150,2,1,9,1
8170,36,0.0043973729999999996,desktop,F,0,74752,1,1,2,0
8171,53,0.004256944,Android,M,0,84758,2,1,1,1
8172,29,0.005257075999999999,laptop,F,0,57014,1,3,2,0
8173,45,0.004034902,laptop,M,0,47658,1,2,10,0
8174,34,0.006658443000000001,iPhone,F,0,64239,1,2,9,0
8175,41,0.004619395,other,F,0,79990,2,3,8,0
8176,47,0.00571212,iPhone,M,0,47415,1,1,10,1
8177,29,0.00393461,Android,M,1,63518,1,3,1,1
8178,29,0.0036428470000000003,desktop,M,1,58062,1,3,5,1
8179,49,0.003506233,laptop,M,1,54732,1,2,4,0
8180,26,0.004929823,other,F,1,34409,1,3,3,0
8181,22,0.004567285,Android,F,0,48817,1,1,3,1
8182,60,0.004260674,other,M,1,80929,1,2,3,1
8183,50,0.005255228000000001,other,F,1,61862,2,2,13,0
8184,58,0.004877965,Android,F,0,83713,2,3,16,0
8185,43,0.004946028,desktop,F,0,75019,1,3,7,0
8186,31,0.004103349,laptop,M,0,56441,1,3,3,0
8187,16,0.0062006280000000006,iPhone,F,1,41940,2,3,0,0
8188,16,0.0038327609999999996,desktop,M,0,38714,1,2,0,1
8189,21,0.0050532170000000005,laptop,F,0,22867,1,1,1,1
8190,56,0.004642079,other,F,1,65178,2,3,12,0
8191,49,0.005022983,desktop,F,0,71441,1,2,12,0
8192,55,0.005997603000000001,iPhone,M,1,64569,2,2,3,0
8193,50,0.004186927,laptop,M,0,86465,2,2,12,0
8194,25,0.0052171940000000005,iPhone,M,0,25933,1,3,1,0
8195,56,0.0036457990000000003,other,M,0,59898,1,1,20,1
8196,27,0.003479791,laptop,M,0,51789,2,3,2,0
8197,42,0.005397149,desktop,F,0,66299,1,3,11,0
8198,25,0.004625061,other,F,0,51348,2,3,4,0
8199,25,0.003768,other,M,1,55312,2,3,4,0
8200,29,0.004989373,laptop,F,0,34027,1,2,4,0
8201,25,0.004937172,laptop,F,1,30165,1,3,4,0
8202,23,0.003653426,laptop,M,1,33394,2,3,0,0
8203,56,0.004195746,other,M,1,79986,2,1,15,1
8204,57,0.003573566,desktop,M,0,76704,1,3,12,0
8205,27,0.004016905,other,M,0,31521,1,2,5,0
8206,45,0.004506389,other,F,0,76389,1,2,6,0
8207,21,0.005629614000000001,iPhone,M,1,23096,1,2,1,0
8208,43,0.004457582,desktop,F,0,56340,2,1,4,0
8209,47,0.005367991999999999,iPhone,M,0,64356,1,2,6,0
8210,28,0.004477185,desktop,F,0,44050,2,1,4,0
8211,34,0.003813311,laptop,M,0,66639,1,2,0,0
8212,33,0.003874709,laptop,M,1,43314,1,2,3,0
8213,48,0.005154724,desktop,F,0,84515,1,2,15,0
8214,42,0.004392735,desktop,M,0,42794,1,2,5,0
8215,29,0.00560954,iPhone,M,0,62970,2,3,3,0
8216,52,0.004192008,laptop,M,1,72333,2,2,8,0
8217,38,0.003738794,laptop,M,0,49640,2,1,7,0
8218,23,0.004692926,Android,F,0,44838,2,3,2,0
8219,42,0.006305402,iPhone,F,0,71701,1,2,2,0
8220,60,0.006586625,iPhone,F,1,94249,2,2,19,0
8221,42,0.0067187340000000005,iPhone,F,1,58504,2,2,13,0
8222,40,0.003962683,laptop,M,0,60342,2,1,2,0
8223,18,0.00392029,other,M,0,48466,2,1,1,1
8224,59,0.004930012,Android,F,1,97368,1,3,20,0
8225,35,0.006084727,iPhone,F,0,38584,2,1,5,0
8226,50,0.005069369000000001,desktop,F,1,89051,2,3,9,0
8227,31,0.0037790999999999996,laptop,M,1,65340,1,2,1,0
8228,20,0.003472411,Android,M,0,58874,2,3,0,1
8229,25,0.003620757,Android,M,0,28959,1,3,3,1
8230,25,0.005066393,iPhone,M,1,51448,2,2,0,0
8231,24,0.00328783,Android,M,1,29143,1,2,4,0
8232,53,0.004498602,other,M,1,60831,2,3,2,0
8233,28,0.005819531,iPhone,F,1,31129,2,2,3,0
8234,20,0.00509535,other,F,1,38086,1,3,1,0
8235,35,0.003969278,other,M,0,35785,1,2,6,0
8236,41,0.006485249,iPhone,F,1,54058,1,3,9,0
8237,23,0.004593202,laptop,F,1,43572,1,2,0,0
8238,32,0.004379572,laptop,F,1,66898,1,1,1,0
8239,33,0.004842073,iPhone,M,0,69678,2,3,1,0
8240,18,0.005297496,iPhone,M,0,52706,2,3,0,0
8241,50,0.005437374,desktop,F,0,62784,1,1,0,0
8242,50,0.006661248000000001,iPhone,F,1,70509,1,2,13,0
8243,54,0.0050958340000000005,Android,F,0,72393,1,1,3,0
8244,49,0.006199021999999999,iPhone,F,0,67570,1,1,13,0
8245,32,0.006564578000000001,iPhone,F,0,71569,1,3,4,0
8246,58,0.0043286259999999995,desktop,M,1,94291,2,2,2,1
8247,44,0.004988081,desktop,F,0,77994,2,1,14,0
8248,57,0.004579415999999999,desktop,F,1,79535,1,3,15,0
8249,57,0.004698138,other,F,1,70821,1,1,14,1
8250,42,0.0037508040000000004,other,M,0,69483,2,3,9,0
8251,54,0.004973026,Android,F,0,82155,2,3,4,0
8252,24,0.003423779,other,M,1,33409,2,2,0,0
8253,20,0.003288384,other,M,0,37915,1,2,2,0
8254,47,0.006515621,iPhone,F,1,62718,2,3,14,0
8255,31,0.00355532,desktop,M,0,31949,1,3,0,1
8256,48,0.0051501590000000005,iPhone,M,1,82929,1,2,9,0
8257,48,0.003595665,other,M,0,54096,1,2,11,0
8258,28,0.0035353840000000004,other,M,1,64124,2,2,0,0
8259,50,0.005943964,iPhone,M,1,77971,2,3,1,0
8260,17,0.003259668,other,M,1,45491,2,3,0,0
8261,49,0.0039376540000000005,laptop,M,1,71838,1,2,0,0
8262,21,0.004577011,other,F,1,58165,2,2,2,0
8263,23,0.00434375,Android,F,0,24267,2,3,3,1
8264,56,0.004436285,Android,M,0,67864,1,2,20,0
8265,39,0.004530485999999999,desktop,F,0,69128,2,2,8,0
8266,42,0.003954443,Android,M,1,63541,2,2,3,1
8267,33,0.004739411,desktop,F,1,47493,1,3,1,0
8268,30,0.0039348690000000006,laptop,M,0,62502,2,2,7,0
8269,16,0.003441891,other,M,1,49925,1,2,0,0
8270,38,0.006345375,iPhone,F,0,61788,1,3,1,0
8271,50,0.006544083000000001,iPhone,F,0,73312,2,3,7,0
8272,51,0.005291046999999999,iPhone,M,0,63851,2,1,5,1
8273,37,0.0050575659999999995,desktop,F,0,67212,2,3,8,0
8274,32,0.003725639,Android,M,0,68122,2,2,0,0
8275,39,0.0040157859999999995,other,M,0,68442,2,3,5,0
8276,17,0.0035400229999999998,Android,M,0,27579,1,1,0,1
8277,54,0.0035417559999999996,Android,M,0,76488,2,1,3,1
8278,35,0.003706525,other,M,1,47373,1,1,0,0
8279,34,0.005314048,other,F,0,56798,2,1,6,0
8280,39,0.0045443720000000005,desktop,F,1,65905,2,3,8,0
8281,35,0.005064643,Android,F,0,56348,1,1,2,0
8282,60,0.006341579,iPhone,F,1,90365,1,1,8,1
8283,40,0.004051119000000001,other,M,0,60444,2,1,5,1
8284,38,0.005318654,laptop,F,0,39454,1,2,11,0
8285,27,0.005241397,other,F,1,49174,2,1,5,0
8286,36,0.004078911,desktop,M,0,40812,1,3,7,0
8287,26,0.004260958,other,F,1,60212,1,2,5,0
8288,45,0.004529809,other,F,0,51672,2,2,1,0
8289,49,0.004120220999999999,other,M,1,57805,1,1,13,1
8290,55,0.004568331,other,F,0,58166,2,2,16,0
8291,30,0.004420884,Android,F,0,47919,1,3,4,0
8292,41,0.004462221,other,F,0,69233,1,1,9,0
8293,37,0.004699893,other,F,1,57163,1,3,0,0
8294,16,0.006306214,iPhone,F,1,52230,1,2,0,0
8295,31,0.004572988,Android,F,1,43791,2,3,5,0
8296,39,0.004893866,other,F,0,47161,1,2,4,0
8297,33,0.005089985,desktop,F,0,62212,1,3,1,0
8298,18,0.006330837,iPhone,F,1,51750,1,3,0,0
8299,26,0.005756003000000001,iPhone,M,0,37858,1,3,2,0
8300,41,0.004812171,Android,F,1,62928,2,2,0,0
8301,18,0.003451599,Android,M,1,24559,1,3,1,1
8302,47,0.00445372,other,M,0,75739,2,3,12,0
8303,56,0.006935735,iPhone,F,0,67097,2,2,13,0
8304,18,0.00645194,iPhone,F,0,28235,1,2,0,0
8305,41,0.004572515,laptop,F,0,75581,2,2,7,0
8306,26,0.004684237,desktop,F,1,37877,1,3,2,0
8307,30,0.006537733,iPhone,F,0,64006,2,1,2,1
8308,16,0.005525548000000001,iPhone,M,1,45862,2,2,0,0
8309,47,0.005456326,iPhone,M,0,78604,2,3,5,0
8311,39,0.0046548909999999995,Android,F,1,72762,1,2,3,0
8312,58,0.003994188,Android,M,0,58416,2,1,16,1
8313,21,0.0036409909999999997,laptop,M,1,42752,2,3,2,0
8314,52,0.004017452,laptop,M,0,85801,1,2,7,0
8315,35,0.004963883,Android,F,0,68458,2,1,0,0
8316,37,0.004332502,laptop,M,0,44769,2,1,3,0
8317,40,0.0066064819999999995,iPhone,F,1,62992,1,2,7,0
8318,31,0.0066052409999999995,iPhone,F,1,54407,1,1,3,0
8319,37,0.006189935,iPhone,F,1,39048,1,3,9,0
8320,53,0.004629805,desktop,F,1,76466,1,3,12,0
8321,22,0.0036360570000000003,laptop,M,0,61797,1,1,0,0
8322,60,0.004354939,other,M,0,69522,2,1,20,1
8323,25,0.004908325,laptop,F,0,35250,2,3,4,0
8324,56,0.0039813140000000006,laptop,M,1,61268,1,1,3,0
8325,50,0.005047155,desktop,F,1,59594,2,1,7,1
8326,45,0.003893735,desktop,M,1,55907,1,2,10,1
8327,20,0.004859141,other,F,1,26690,1,1,0,0
8328,28,0.0033918240000000003,other,M,0,30669,2,3,5,0
8329,47,0.004669561,other,F,0,67275,1,1,11,0
8330,26,0.005003282,desktop,F,1,37720,2,3,5,0
8331,18,0.003570854,laptop,M,1,34755,2,3,0,0
8332,39,0.006005305,iPhone,F,1,62520,2,2,1,0
8333,47,0.003791512,laptop,M,1,72592,1,1,9,0
8334,24,0.004016833,desktop,M,1,45028,2,3,4,1
8335,58,0.0061497159999999995,iPhone,F,0,66626,1,1,15,0
8336,50,0.004219025,desktop,M,0,80676,2,3,17,0
8337,29,0.005830348000000001,iPhone,F,1,50567,1,3,4,0
8338,19,0.004921654,Android,F,1,43200,1,3,1,1
8339,52,0.00550902,Android,F,0,60428,2,2,1,0
8340,23,0.004090251,laptop,M,0,39030,2,3,0,0
8341,42,0.00464611,desktop,F,0,73223,1,3,5,0
8342,52,0.005176644,other,F,0,85915,2,1,18,0
8343,18,0.004976993,desktop,F,1,54095,2,3,0,1
8344,44,0.005337279,iPhone,M,0,50821,2,3,9,0
8345,54,0.004130505,desktop,M,1,92284,2,2,8,1
8346,28,0.0032978290000000004,laptop,M,1,48190,1,2,2,0
8347,58,0.0044758770000000005,other,M,1,70835,1,1,16,1
8348,33,0.003974126,Android,M,1,50530,2,3,6,1
8349,32,0.005212165,laptop,F,1,57856,2,2,4,0
8350,36,0.004624721,desktop,F,0,49388,2,3,4,0
8351,60,0.004927238,desktop,F,1,79750,1,3,1,0
8353,51,0.005154429,iPhone,M,1,83305,2,1,3,1
8354,34,0.00574447,iPhone,M,1,59821,1,2,5,0
8355,19,0.003222125,Android,M,1,58260,2,2,0,1
8356,42,0.004374703,Android,M,1,68924,1,3,10,1
8357,36,0.004869763,laptop,F,1,64685,1,2,6,0
8358,30,0.003490948,desktop,M,0,51280,2,1,3,1
8359,43,0.004014182,other,M,0,72789,1,2,2,0
8360,36,0.005176921,Android,F,1,49861,2,2,7,0
8361,18,0.004146767,other,M,1,34923,1,1,1,1
8362,48,0.0043897020000000005,Android,M,1,62270,1,2,4,1
8363,29,0.004134911,desktop,M,1,34181,2,2,3,1
8364,16,0.003614874,Android,M,0,43534,2,2,0,1
8365,27,0.005019462,Android,F,0,30714,1,2,0,0
8366,45,0.004914895,desktop,F,1,80637,1,1,11,1
8367,33,0.0060778690000000005,iPhone,F,0,40321,1,3,0,0
8368,57,0.004511374,Android,M,1,73312,2,3,18,0
8369,23,0.0033040020000000003,other,M,0,54887,1,3,1,0
8370,35,0.004073573,desktop,M,1,48679,1,1,2,1
8371,45,0.003487692,other,M,0,79797,1,3,5,0
8372,55,0.005081504000000001,other,F,1,90749,2,1,3,0
8373,43,0.003962954,other,M,0,59896,1,1,13,1
8374,44,0.005054612,Android,F,1,66176,1,2,14,0
8375,31,0.005132442,iPhone,M,1,33313,2,2,0,0
8376,46,0.004565881,desktop,F,0,47006,1,2,4,0
8377,19,0.003943629000000001,other,M,1,20995,2,1,1,1
8378,17,0.003628628,desktop,M,0,17106,1,3,0,1
8379,35,0.003512022,other,M,1,68416,1,3,8,0
8380,42,0.0036346940000000004,desktop,M,1,81208,1,3,9,1
8381,26,0.003910324000000001,other,M,1,60509,2,2,2,0
8382,16,0.0044571229999999995,Android,F,1,43898,2,3,0,1
8383,24,0.0035110329999999998,other,M,0,34907,2,3,1,0
8384,30,0.005160769,other,F,1,52456,2,3,5,0
8385,60,0.00546299,other,F,1,98030,2,3,7,0
8386,43,0.006031433,iPhone,F,1,78164,2,1,8,1
8387,18,0.003376381,laptop,M,0,24252,1,2,1,1
8388,54,0.004747759,Android,F,1,84665,1,2,2,0
8389,28,0.0033392929999999997,laptop,M,1,59321,1,2,2,0
8390,17,0.004822997,desktop,F,0,48084,2,1,0,1
8391,40,0.004867685,other,F,0,77762,1,1,8,0
8392,40,0.006765281999999999,iPhone,F,1,41065,1,2,10,0
8393,55,0.005142911,iPhone,M,0,85833,1,2,7,0
8394,48,0.003504497,other,M,1,59829,1,1,2,0
8395,58,0.006751325999999999,iPhone,F,0,79389,1,3,5,0
8396,50,0.004938107,Android,F,1,50876,2,1,6,1
8397,32,0.0036323690000000003,other,M,0,34244,2,1,8,0
8398,49,0.0054426859999999995,laptop,F,1,53674,2,2,2,0
8399,54,0.006823516,iPhone,F,1,67850,1,3,6,0
8400,30,0.004620389,other,F,1,48564,1,2,1,0
8401,58,0.004814642,laptop,F,0,63726,2,3,5,0
8402,49,0.0045393429999999995,other,F,0,78497,1,2,10,0
8403,24,0.003930551,desktop,M,1,34248,1,2,1,1
8404,41,0.0035152409999999997,Android,M,0,64958,1,2,11,0
8405,44,0.005429097,iPhone,M,1,71726,1,3,0,0
8406,46,0.0048871520000000005,other,F,0,66054,1,2,4,0
8407,50,0.004581391,laptop,F,1,74403,2,1,10,0
8408,59,0.004438869,desktop,M,1,74663,1,2,9,1
8409,24,0.004143735999999999,laptop,M,1,39602,1,2,2,0
8410,29,0.004930947,other,F,0,45735,1,3,2,0
8411,45,0.004068907,other,M,1,57639,1,2,9,0
8412,50,0.003560857,laptop,M,0,56095,2,3,17,0
8413,29,0.003343019,other,M,0,68618,1,3,3,0
8414,25,0.004064155,Android,M,0,38769,2,2,1,1
8415,53,0.005118040999999999,laptop,F,1,70778,2,2,14,0
8416,36,0.005005075,laptop,F,1,54148,1,1,7,1
8417,46,0.004429899,desktop,M,1,60189,1,3,12,1
8418,44,0.005881501999999999,iPhone,M,1,50677,2,1,12,1
8419,38,0.003963374,desktop,M,0,51455,1,2,0,0
8420,59,0.004434288,other,M,1,81587,2,1,2,1
8421,54,0.005484048,Android,F,0,68275,2,1,15,0
8422,49,0.003664698,desktop,M,1,80746,1,1,14,1
8423,42,0.004887574,laptop,F,0,42687,1,1,4,0
8424,47,0.004186982,laptop,M,0,58850,2,3,11,0
8425,33,0.0038801129999999997,Android,M,0,53355,1,2,1,1
8426,18,0.004909719,Android,F,1,36890,1,3,0,1
8427,42,0.004940014,Android,F,0,45237,1,3,3,0
8428,38,0.0039456709999999996,desktop,M,0,40425,2,2,0,1
8429,34,0.003557254,Android,M,1,41400,1,2,7,1
8430,45,0.0037873159999999998,desktop,M,0,65561,2,1,13,1
8431,43,0.00499771,Android,F,1,75449,2,3,7,0
8432,57,0.004006111,Android,M,1,59352,1,2,15,1
8433,30,0.006412381,iPhone,F,1,42140,2,3,6,0
8434,57,0.005648823000000001,iPhone,M,0,96877,2,1,11,1
8435,44,0.005007407,Android,F,1,56362,1,2,6,0
8436,59,0.004235609,desktop,M,0,97111,1,3,13,0
8437,16,0.003928692,other,M,0,38060,1,3,0,0
8438,35,0.005653627,iPhone,M,0,51688,1,2,9,0
8440,56,0.0047019159999999996,laptop,F,0,89549,1,2,2,0
8441,24,0.0036998609999999996,other,M,1,31693,1,2,1,0
8442,35,0.003666127,Android,M,0,69508,1,2,2,0
8443,45,0.005065878,other,F,1,82091,2,2,5,0
8444,60,0.004293465,desktop,M,1,98009,2,1,17,1
8445,28,0.003996795,laptop,M,0,38196,1,3,1,0
